Status	Bin_ID	Level	Completeness	Contamination	Strain_heterogeneity	Reason
PASS	GCA_047249675.1_ASM4724967v1_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_047345055.1_ASM4734505v1_genomic	genome_fna	100.00	0.68	0.00	-
PASS	GCA_047946905.1_ASM4794690v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048168425.1_ASM4816842v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048171345.1_ASM4817134v1_genomic	genome_fna	97.28	0.00	0.00	-
PASS	GCA_048171905.1_ASM4817190v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048199535.1_ASM4819953v1_genomic	genome_fna	98.64	0.00	0.00	-
PASS	GCA_048205145.1_ASM4820514v1_genomic	genome_fna	99.66	0.23	0.00	-
PASS	GCA_048218205.1_ASM4821820v1_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_048220945.1_ASM4822094v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048251395.1_ASM4825139v1_genomic	genome_fna	98.64	0.23	0.00	-
PASS	GCA_048285955.1_ASM4828595v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048285975.1_ASM4828597v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048285995.1_ASM4828599v1_genomic	genome_fna	97.28	0.68	0.00	-
PASS	GCA_048286095.1_ASM4828609v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048292045.1_ASM4829204v1_genomic	genome_fna	100.00	1.36	0.00	-
PASS	GCA_048302425.1_ASM4830242v1_genomic	genome_fna	97.96	0.34	0.00	-
PASS	GCA_048306095.1_ASM4830609v1_genomic	genome_fna	97.96	0.00	0.00	-
PASS	GCA_048320935.1_ASM4832093v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048320955.1_ASM4832095v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048323735.1_ASM4832373v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048324755.1_ASM4832475v1_genomic	genome_fna	98.64	0.02	0.00	-
PASS	GCA_048339445.1_ASM4833944v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048346755.1_ASM4834675v1_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_048349215.1_ASM4834921v1_genomic	genome_fna	100.00	1.06	0.00	-
PASS	GCA_048349455.1_ASM4834945v1_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_048350335.1_ASM4835033v1_genomic	genome_fna	97.73	0.00	0.00	-
PASS	GCA_048360715.1_ASM4836071v1_genomic	genome_fna	95.24	0.00	0.00	-
PASS	GCA_048363475.1_ASM4836347v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048368755.1_ASM4836875v1_genomic	genome_fna	98.47	0.00	0.00	-
PASS	GCA_048371115.1_ASM4837111v1_genomic	genome_fna	96.94	0.91	0.00	-
PASS	GCA_048373655.1_ASM4837365v1_genomic	genome_fna	95.92	0.00	0.00	-
PASS	GCA_048376695.1_ASM4837669v1_genomic	genome_fna	99.83	0.00	0.00	-
PASS	GCA_048383475.1_ASM4838347v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048394125.1_ASM4839412v1_genomic	genome_fna	96.94	0.00	0.00	-
PASS	GCA_048394825.1_ASM4839482v1_genomic	genome_fna	98.64	0.00	0.00	-
PASS	GCA_048396715.1_ASM4839671v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048396855.1_ASM4839685v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048397125.1_ASM4839712v1_genomic	genome_fna	98.47	0.00	0.00	-
PASS	GCA_048399835.1_ASM4839983v1_genomic	genome_fna	100.00	1.13	0.00	-
PASS	GCA_048400145.1_ASM4840014v1_genomic	genome_fna	100.00	0.68	0.00	-
PASS	GCA_048402285.1_ASM4840228v1_genomic	genome_fna	98.64	0.00	0.00	-
PASS	GCA_048403895.1_ASM4840389v1_genomic	genome_fna	95.58	0.68	0.00	-
PASS	GCA_048404765.1_ASM4840476v1_genomic	genome_fna	100.00	0.45	0.00	-
PASS	GCA_048420405.1_ASM4842040v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048423265.1_ASM4842326v1_genomic	genome_fna	97.96	0.00	0.00	-
PASS	GCA_048426225.1_ASM4842622v1_genomic	genome_fna	95.75	0.68	0.00	-
PASS	GCA_048429305.1_ASM4842930v1_genomic	genome_fna	98.98	0.00	0.00	-
PASS	GCA_048430505.1_ASM4843050v1_genomic	genome_fna	98.98	1.36	0.00	-
PASS	GCA_048431245.1_ASM4843124v1_genomic	genome_fna	97.96	0.00	0.00	-
PASS	GCA_048447705.1_ASM4844770v1_genomic	genome_fna	100.00	2.04	0.00	-
PASS	GCA_048457505.1_ASM4845750v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048458355.1_ASM4845835v1_genomic	genome_fna	99.66	0.00	0.00	-
PASS	GCA_048460115.1_ASM4846011v1_genomic	genome_fna	97.28	0.27	0.00	-
PASS	GCA_048462195.1_ASM4846219v1_genomic	genome_fna	98.64	0.00	0.00	-
PASS	GCA_048463715.1_ASM4846371v1_genomic	genome_fna	96.37	0.00	0.00	-
PASS	GCA_048464755.1_ASM4846475v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048465555.1_ASM4846555v1_genomic	genome_fna	100.00	0.34	0.00	-
PASS	GCA_048465695.1_ASM4846569v1_genomic	genome_fna	99.83	0.68	0.00	-
PASS	GCA_048468875.1_ASM4846887v1_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_048470115.1_ASM4847011v1_genomic	genome_fna	97.20	0.00	0.00	-
PASS	GCA_048475315.1_ASM4847531v1_genomic	genome_fna	99.66	0.00	0.00	-
PASS	GCA_048475415.1_ASM4847541v1_genomic	genome_fna	99.32	0.68	0.00	-
PASS	GCA_048485695.1_ASM4848569v1_genomic	genome_fna	98.64	0.23	0.00	-
PASS	GCA_048486235.1_ASM4848623v1_genomic	genome_fna	96.60	0.00	0.00	-
PASS	GCA_048490295.1_ASM4849029v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048508875.1_ASM4850887v1_genomic	genome_fna	99.09	2.04	0.00	-
PASS	GCA_048511395.1_ASM4851139v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_048526205.1_ASM4852620v1_genomic	genome_fna	97.96	0.68	0.00	-
PASS	GCA_048528205.1_ASM4852820v1_genomic	genome_fna	98.98	0.00	0.00	-
PASS	GCA_048530285.1_ASM4853028v1_genomic	genome_fna	98.98	0.00	0.00	-
PASS	GCA_049532935.1_ASM4953293v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_049532945.1_ASM4953294v1_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_049532955.1_ASM4953295v1_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_049545105.1_ASM4954510v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_049545765.1_ASM4954576v1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_049562865.1_ASM4956286v1_genomic	genome_fna	98.30	0.00	0.00	-
PASS	GCA_900066125.1_13414_6_4_genomic	genome_fna	96.71	0.00	0.00	-
PASS	GCA_900539065.1_UMGS90_genomic	genome_fna	98.64	0.00	0.00	-
PASS	GCA_900539885.1_UMGS184_genomic	genome_fna	97.28	0.00	0.00	-
PASS	GCA_900539945.1_UMGS183_genomic	genome_fna	97.28	0.00	0.00	-
PASS	GCA_900540455.1_UMGS253_genomic	genome_fna	99.81	0.68	0.00	-
PASS	GCA_900542435.1_UMGS463_genomic	genome_fna	98.60	1.17	0.00	-
PASS	GCA_900758465.1_ERS608519_39_genomic	genome_fna	99.15	0.00	0.00	-
PASS	GCA_900766205.1_SRS332210_5_genomic	genome_fna	96.60	0.00	0.00	-
PASS	GCA_900771545.1_SRS820584_20_genomic	genome_fna	97.28	0.00	0.00	-
PASS	GCA_902167845.1_Faecalibacterium_prausnitzii_JG_BgPS064_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902167865.1_NZ_Faecalibacterium_prausnitzii_FPSSTS7063_mod_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902362495.1_MGYG-HGUT-00022_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902362505.1_MGYG-HGUT-00039_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_902364275.1_MGYG-HGUT-00195_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902373685.1_MGYG-HGUT-01300_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902388275.1_UHGG_MGYG-HGUT-02545_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902464505.1_UHGG-TPA_MGYG-HGUT-00636_genomic	genome_fna	97.96	0.00	0.00	-
PASS	GCA_902470615.1_UHGG-TPA_MGYG-HGUT-01255_genomic	genome_fna	98.35	0.00	0.00	-
PASS	GCA_902475115.1_UHGG-TPA_MGYG-HGUT-02040_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902476985.1_UHGG-TPA_MGYG-HGUT-02224_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902477695.1_UHGG-TPA_MGYG-HGUT-02619_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_902477905.1_UHGG-TPA_MGYG-HGUT-02641_genomic	genome_fna	99.87	0.00	0.00	-
PASS	GCA_902483115.1_UHGG-TPA_MGYG-HGUT-03166_genomic	genome_fna	97.28	0.00	0.00	-
PASS	GCA_902490185.1_UHGG-TPA_MGYG-HGUT-03891_genomic	genome_fna	99.30	0.47	0.00	-
PASS	GCA_902490285.1_UHGG-TPA_MGYG-HGUT-03899_genomic	genome_fna	98.64	0.00	0.00	-
PASS	GCA_902490705.1_UHGG-TPA_MGYG-HGUT-03937_genomic	genome_fna	98.30	0.00	0.00	-
PASS	GCA_902497325.1_P9225_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497335.1_P9240_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497345.1_P9313_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497355.1_P9094_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497365.1_P9238_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497375.1_P9239_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497385.1_P9311_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497395.1_P9391_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497405.1_P9241_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497415.1_P9224_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497425.1_P9123_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497435.1_P9122_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_902497445.1_PRJEB32605_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_904419615.1_Chicken_21_mag_135_genomic	genome_fna	96.60	0.82	0.00	-
PASS	GCA_905194295.1_ERR1430439-mag-bin.13_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_905196225.1_SRR413771-mag-bin.22_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_905199165.1_ERR1430412-mag-bin.15_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_905200625.1_ERR260164-mag-bin.17_genomic	genome_fna	95.69	0.00	0.00	-
PASS	GCA_905200815.1_ERR3160555-mag-bin.5_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_905203595.1_SRR341713-mag-bin.6_genomic	genome_fna	98.64	0.00	0.00	-
PASS	GCA_905204145.1_SRR413760-mag-bin.7_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_905205425.1_ERR1430440-mag-bin.26_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_905206555.1_ERR1600586-mag-bin.28_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_905207885.1_SRR2912784-mag-bin.20_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_905208395.1_SRR413765-mag-bin.4_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_927360125.1_SRR789046_bin.17_metaWRAP_v1.1_MAG_genomic	genome_fna	96.60	0.68	0.00	-
PASS	GCA_930980505.1_ERR3414579_bin.1_metaWRAP_v1.1_MAG_genomic	genome_fna	99.32	0.68	0.00	-
PASS	GCA_930987275.1_ERR3414580_bin.87_metaWRAP_v1.1_MAG_genomic	genome_fna	97.96	0.14	0.00	-
PASS	GCA_930989685.1_ERR3414588_bin.94_metaWRAP_v1.1_MAG_genomic	genome_fna	97.96	0.68	0.00	-
PASS	GCA_934514325.1_ERR7738171_bin.19_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_934538315.1_ERR7745411_bin.67_genomic	genome_fna	95.58	0.00	0.00	-
PASS	GCA_934539105.1_ERR7737968_bin.66_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_934541075.1_ERR7738530_bin.33_genomic	genome_fna	98.64	0.00	0.00	-
PASS	GCA_934825545.1_MTG221_bin.57.fa_genomic	genome_fna	98.45	0.00	0.00	-
PASS	GCA_934831625.1_MTG222_bin.43.fa_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_934831645.1_MTG220_bin.1.fa_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_934832945.1_MTG224_bin.31.fa_genomic	genome_fna	100.00	0.16	0.00	-
PASS	GCA_934834905.1_MTG227_bin.28.fa_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_934835215.1_MTG224_bin.10.fa_genomic	genome_fna	99.86	0.00	0.00	-
PASS	GCA_934836565.1_MTG221_bin.18.fa_genomic	genome_fna	99.65	0.00	0.00	-
PASS	GCA_934836715.1_MTG234_bin.29.fa_genomic	genome_fna	99.89	0.00	0.00	-
PASS	GCA_934838005.1_MTG223_bin.42.fa_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_934838795.1_MTG228_bin.30.fa_genomic	genome_fna	99.52	0.24	0.00	-
PASS	GCA_934841625.1_MTG228_bin.6.fa_genomic	genome_fna	100.00	0.34	0.00	-
PASS	GCA_934843835.1_MTG230_bin.21.fa_genomic	genome_fna	98.09	0.00	0.00	-
PASS	GCA_934875215.1_MTG242_bin.39.fa_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_934875335.1_MTG243_bin.53.fa_genomic	genome_fna	98.12	0.00	0.00	-
PASS	GCA_934879595.1_MTG241_bin.53.fa_genomic	genome_fna	98.56	0.00	0.00	-
PASS	GCA_934882155.1_MTG241_bin.11.fa_genomic	genome_fna	99.66	0.00	0.00	-
PASS	GCA_934882665.1_MTG240_bin.29.fa_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_937880095.1_ERR318705_bin.87_CONCOCT_v1.1_MAG_genomic	genome_fna	95.92	0.00	0.00	-
PASS	GCA_937907025.1_ERR318707_bin.9_CONCOCT_v1.1_MAG_genomic	genome_fna	97.96	0.00	0.00	-
PASS	GCA_937915165.1_ERR318708_bin.32_CONCOCT_v1.1_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_937919605.1_SRR789046_bin.20_CONCOCT_v1.1_MAG_genomic	genome_fna	98.64	0.68	0.00	-
PASS	GCA_937924275.1_ERR1600746_bin.40_CONCOCT_v1.1_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_937966645.1_ERR1600655_bin.52_CONCOCT_v1.1_MAG_genomic	genome_fna	98.07	0.00	0.00	-
PASS	GCA_937996555.1_ERR1430434_bin.71_CONCOCT_v1.1_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_938009975.1_SRR1197515_bin.66_CONCOCT_v1.1_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_938036265.1_ERR1430564_bin.100_CONCOCT_v1.1_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_944386405.1_BRZ_CS_bin24_genomic	genome_fna	100.00	0.68	0.00	-
PASS	GCA_944386825.1_BRZ_GH_bin31_genomic	genome_fna	97.96	0.14	0.00	-
PASS	GCA_944387985.1_BRZ_PF_bin41_genomic	genome_fna	97.62	0.00	0.00	-
PASS	GCA_945831535.1_SRR5240734_bin.1_metaWRAP_v1.3_MAG_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_945866195.1_ERR1855555_bin.4_metaWRAP_v1.3_MAG_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_946485975.1_ERR4303172_bin.39_MetaWRAP_v1.1_MAG_genomic	genome_fna	98.64	0.68	0.00	-
PASS	GCA_946496435.1_ERR4993381_bin.24_MetaWRAP_v1.1_MAG_genomic	genome_fna	98.24	0.68	0.00	-
PASS	GCA_946499345.1_ERR4968602_bin.25_MetaWRAP_v1.1_MAG_genomic	genome_fna	97.96	0.68	0.00	-
PASS	GCA_949285055.1_A2_L3_372372_idba_bin.4_genomic	genome_fna	97.96	0.68	0.00	-
PASS	GCA_949298965.1_A26_L2_394394_idba_bin.11_genomic	genome_fna	97.22	0.14	0.00	-
PASS	GCA_949299235.1_A14_L2_383383_idba_bin.17_genomic	genome_fna	97.96	1.46	0.00	-
PASS	GCA_951792925.1_DSM32379_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_958351215.1_ERR9607189_bin.15_MetaWRAP_v1.3_MAG_genomic	genome_fna	98.64	0.00	0.00	-
PASS	GCA_958352925.1_ERR4918966_bin.12_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_958353575.1_ERR4918978_bin.10_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.83	0.00	0.00	-
PASS	GCA_958353975.1_ERR9609750_bin.18_MetaWRAP_v1.3_MAG_genomic	genome_fna	97.28	0.00	0.00	-
PASS	GCA_958365925.1_ERR9492504_bin.14_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_958372235.1_SRR22541672_bin.2_MetaWRAP_v1.3_MAG_genomic	genome_fna	98.98	0.00	0.00	-
PASS	GCA_958402105.1_ERR9492511_bin.33_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.68	0.00	-
PASS	GCA_958402575.1_ERR9492527_bin.21_MetaWRAP_v1.3_MAG_genomic	genome_fna	98.52	0.00	0.00	-
PASS	GCA_958407035.1_ERR8263797_bin.9_MetaWRAP_v1.3_MAG_genomic	genome_fna	96.03	0.00	0.00	-
PASS	GCA_958409435.1_ERR9762690_bin.3_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_958415745.1_ERR10960942_bin.8_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_958420045.1_ERR9578232_bin.35_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_958421125.1_ERR9578262_bin.15_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_958423435.1_ERR9578318_bin.32_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_958424245.1_ERR9578274_bin.15_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_958434715.1_SRR22541674_bin.20_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_958439635.1_ERR9609115_bin.22_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_958441855.1_ERR4316482_bin.20_MetaWRAP_v1.3_MAG_genomic	genome_fna	98.81	0.00	0.00	-
PASS	GCA_958445435.1_ERR9610944_bin.10_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.66	0.00	0.00	-
PASS	GCA_958447025.1_ERR4316488_bin.34_MetaWRAP_v1.3_MAG_genomic	genome_fna	98.81	0.00	0.00	-
PASS	GCA_958448145.1_ERR4918979_bin.23_MetaWRAP_v1.3_MAG_genomic	genome_fna	96.94	0.00	0.00	-
PASS	GCA_958452975.1_SRR18940302_bin.12_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_958454705.1_SRR22541650_bin.14_MetaWRAP_v1.3_MAG_genomic	genome_fna	97.11	0.68	0.00	-
PASS	GCA_958477415.1_SRR17798006_bin.31_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_959018145.1_SRR13494526_bin.19_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_959018675.1_ERR10149268_bin.19_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_959018785.1_SRR13494478_bin.7_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_959019575.1_SRR20881975_bin.4_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.83	0.00	0.00	-
PASS	GCA_959024715.1_SRR20881988_bin.1_MetaWRAP_v1.3_MAG_genomic	genome_fna	97.45	0.00	0.00	-
PASS	GCA_959027385.1_SRR20881980_bin.29_MetaWRAP_v1.3_MAG_genomic	genome_fna	97.28	0.00	0.00	-
PASS	GCA_959028065.1_ERR10149225_bin.15_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.83	0.00	0.00	-
PASS	GCA_959600295.1_SRR16280113_bin.8_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.77	0.00	0.00	-
PASS	GCA_959601315.1_SRR16280016_bin.3_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_959603545.1_SRR16280116_bin.16_MetaWRAP_v1.3_MAG_genomic	genome_fna	99.98	0.00	0.00	-
PASS	GCA_959608545.1_SRR16280095_bin.31_MetaWRAP_v1.3_MAG_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_963557555.1_SRS15956992_bin1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_963559125.1_ERS723596_bin1_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_963588385.1_H07644-L1_cleanbin_000009_GreatApes_genomic	genome_fna	96.16	0.28	0.00	-
PASS	GCA_963593545.1_E07150-L1_cleanbin_000011_GreatApes_genomic	genome_fna	99.52	0.96	0.00	-
PASS	GCA_963595265.1_H07644-L1_cleanbin_000008_GreatApes_genomic	genome_fna	95.47	0.13	0.00	-
PASS	GCA_963595425.1_H07666-L1_cleanbin_000010_GreatApes_genomic	genome_fna	97.47	0.63	0.00	-
PASS	GCA_963596185.1_E07146-L1_cleanbin_000009_GreatApes_genomic	genome_fna	97.90	1.24	0.00	-
PASS	GCA_963596415.1_E07146-L1_cleanbin_000002_GreatApes_genomic	genome_fna	98.66	0.34	0.00	-
PASS	GCA_963597525.1_E07150-L1_cleanbin_000010_GreatApes_genomic	genome_fna	96.58	0.00	0.00	-
PASS	GCA_963602245.1_E07147-L1_cleanbin_000003_GreatApes_genomic	genome_fna	97.99	0.00	0.00	-
PASS	GCA_963604105.1_H07643-L1_cleanbin_000003_GreatApes_genomic	genome_fna	97.92	0.00	0.00	-
PASS	GCA_963605545.1_E07152-L1_cleanbin_000009_GreatApes_genomic	genome_fna	100.00	0.81	0.00	-
PASS	GCA_963608035.1_H07620-L1_cleanbin_000011_GreatApes_genomic	genome_fna	95.40	0.14	0.00	-
PASS	GCA_963611255.1_H07615-L1_cleanbin_000009_GreatApes_genomic	genome_fna	98.63	0.74	0.00	-
PASS	GCA_963611575.1_E07183-L1_cleanbin_000006_GreatApes_genomic	genome_fna	98.65	0.00	0.00	-
PASS	GCA_963612725.1_H07647-L1_cleanbin_000008_GreatApes_genomic	genome_fna	97.27	0.00	0.00	-
PASS	GCA_963615225.1_H07647-L1_cleanbin_000014_GreatApes_genomic	genome_fna	98.86	0.67	0.00	-
PASS	GCA_963616455.1_E07172-L1_cleanbin_000008_GreatApes_genomic	genome_fna	98.66	0.34	0.00	-
PASS	GCA_963619805.1_E07180-L1_cleanbin_000016_GreatApes_genomic	genome_fna	97.41	2.75	0.00	-
PASS	GCA_963643325.1_E07184-L1_cleanbin_000001_GreatApes_genomic	genome_fna	100.00	0.62	0.00	-
PASS	GCA_963648795.1_E07192-L1_cleanbin_000007_GreatApes_genomic	genome_fna	95.97	0.00	0.00	-
PASS	GCA_963649525.1_E07184-L1_cleanbin_000016_GreatApes_genomic	genome_fna	96.93	1.50	0.00	-
PASS	GCA_963649675.1_E07188-L1_cleanbin_000007_GreatApes_genomic	genome_fna	99.12	0.00	0.00	-
PASS	GCA_963927035.1_metabat2_6737_HOM_CTRL_metaflye.52_MAG_genomic	genome_fna	97.96	0.14	0.00	-
PASS	GCA_963927485.1_metabat2_pooled_metaflye.269_MAG_genomic	genome_fna	98.64	0.68	0.00	-
PASS	GCA_963929695.1_metabat2_6755_HET_CTRL_hifiasm.376_MAG_genomic	genome_fna	97.96	0.14	0.00	-
PASS	GCA_963931135.1_6755_HET_CTRL_s271.ctg000340c_hifiasm_circ_MAG_genomic	genome_fna	98.64	0.82	0.00	-
PASS	GCA_963931455.1_6755_HET_CTRL_contig_16021_metaflye_large_MAG_genomic	genome_fna	98.64	0.68	0.00	-
PASS	GCA_964241825.1_CC00692_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_964379655.1_ERR11768903_binner12_Refined_15_genomic	genome_fna	96.72	1.50	0.00	-
PASS	GCA_964504475.1_SRP313737_co1_11_genomic	genome_fna	98.08	0.00	0.00	-
PASS	GCA_965141535.1_SRR20550321_binner12_Refined_24_genomic	genome_fna	100.00	0.00	0.00	-
PASS	GCA_965142725.1_SRR20550358_binner12_Refined_23_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_965143195.1_SRR20550278_maxbin2_12_genomic	genome_fna	100.00	0.68	0.00	-
PASS	GCA_965143215.1_SRR20550206_binner12_Refined_46_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_965146545.1_SRR20550406_metabat2_65_genomic	genome_fna	99.76	0.00	0.00	-
PASS	GCA_965147195.1_SRR20550280_binner123_Refined_85_genomic	genome_fna	99.77	0.00	0.00	-
PASS	GCA_965148815.1_SRR20550267_binner13_Refined_12_genomic	genome_fna	99.32	0.00	0.00	-
PASS	GCA_965149985.1_SRR20550296_binner12_Refined_2_genomic	genome_fna	100.00	0.00	0.00	-
